id;Piece ID;image_url;xml_url;lyrics_xml;lyrics_length;lyrics-gpt-4o-2024-05-1_try_1;lyrics-cogvlm_try_1;lyrics-cpm_v2_5_llama3_try_1;;
579;M34-354;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w354a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/jota_de_quintos.xml;Pararemos, pararemo, pararemos la vihuela, y_a la puerta de la_iglesia fumaremos un sigarro.;111.0;"Pa - 
re - mos pa - 
ra re - mos pa - 
ra re - mos la vi - 
u - 
ela, - 
ya la puer - 
ta de la I - gli - sia - - 
fu - 
mo -
re - mos , - - 
un si - ga rro - -";" 
     Ya la puerta de la yglecia 
     hue-lla 
     y la puerta de la yglecia 
     fu-ma 
     un ni-ga-ro 
     re-mos 
    ";"J=168
# 4 
    Ca- ta. mo-s ya ra - re mos -- y a na-re-ra-mos-la-vi-
     hue-ls? =..
        me-rro-- un-nl-ga-ro--";;
580;M34-355;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w355a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/ven_hermosa.xml;Ven, hermosa, ven hermosa_americana, ven, hermosa, ven, hermosa_a naufragar, a naufragar, y_oirás, y_oirás los tiernos coros que_a_hora vamos, que_a_hora vamos a cantar.;196.0;"Ven hermosa, ven hermosa, mericana; 
ven hermosa, ven hermosa, ma häufiger;
a naufragar yo iré a naufragar,
yo iré a los tiernos, a los tiernos,
coros que ahora vamos a cantar.";" 
     ven hermo- na ven hermo- na me ri- ca na ven hermo- na
     ra- ra yo- i- ras lo te- no co- mos que a- horra
     na- na que un- ra na- na con tar.
    ";"
    Ven her- mo. sa ven hero m-o-sa me ri ca na von he r-
        mos oven ha-r no-m a nou fra gar y ar yo i
            ras los tier nos co ros que-a hor ra

";;
582;M34-357;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w357.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/digo_digo_digo_dan.xml;Digo, digo, digo, dan, la maceta pega_al banc, del didet, del colset, qu'és astisoreta_o_ullet de bou, o tauladeta o punjonet.	Què	és?;152.0;"Di-go din-go di-go don
la mu-ce-ta pe-gal
lóme del di-tet sel col-set 
quíes as-ti ro-re-ta u-lét de bon o tau-ka-se-ta o puin-jo-net que é?";"text
    Di-ga di-ga di-ga dan la ma-re pe-gal
    Llame del di-tet del ul-re ques a-ti-ro-re-ta o-llat de
    bou o tau-ba de-ta o pun-jo-met que el?
    ";"J=92
G4 | N2 F1 E3 C8. |
    Di- go di -go da ma-ma ce-ti ta pe-gal b6.
        J7 L9 t e d 5 I Y T U V W X Z M P Q R S D H G B A O K.
            del tet det el w o set ques as ti vo re-to uo-flet-de 
                bon or tau.-de to a pun-y jo-net que es?
                    frees of nins.el qua yga escunde labera en le reguas do lu ""madre"" Mi-enhas cantan legulpian alternavente un ed los gds on lo punitar desh al terminer-la cunein adopitan una posion in is ledos qu he drasers et qne page.

Ricardo Ohno";;
583;M34-358;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w358a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/tengo_una_borrachera.xml;Tengo_una borrachera que no me puedo tener de pié, salgo de la taberna y poco_a poco voy al café. Ja_obriran ja_obriran, ja_obriran, ja_obriran al café de París, y veremos a la Margarita y_a la Guadalupe bailando_el pastís.;257.0;"Zen gu-na bro-ra che-na que no me pue-do te- ner de pié sal-go de la ta- ber-na y por-que pro-co voy al ca-fé 
ja-o-bri-ran ja-o-bri-ran 
y ve-re-mos a la Mar-ga-ri- ta ya la Gua-da-lu-pe";" 
     Zen-gu-ma lo-ra-que no me puede te-
     ner de pie sal-ga de la ber-na y no as-
     ta voy al ca-fe ja-o-bi-ran ja-o-bi-ran
     ja-o-bi-ran ja-o-bi-ran al ca-fe de Ca-ri-
     s
     y ve-re mos a la Mar-ga-ni-la ya la gua-da-lu-
     Ricardo O'Boz
    ";"J=104
3581

thert (Castellin)

Zen- go u. na bo ra va che re que no me pue do te -

ner dei pie sal-go de ta ber ma y po co a J 2 + bri ran ja o bi bran fe ca-

y ve ne remos ala Mar ga ri wa da hu-";;
584;M34-359;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w359.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/ja_questa_americana.xml;Ja qu'esta_americana qu'és del coló del vi, la canten los borratjos cuan se'n van a dormí.;100.0;"fa  que  es  ta  me  ri
ca  na  qu'es  del  co  lo'  del
ri        la  can  ten  los  bo  rat  jos  cuan  se'n  van  a  do-
mi.";" 
    Ya que no puedo extraer directamente las liricas de la imagen, te proporcionaré el texto que está debajo de las notas musicales, como indicado en tu question:

    ```
    Ya que ta-ña que la canten los bo-ble natu-ral re'm ran a-dos
    ";"J=88
& 4 / V J Y | T L |
    fa qu' es- ta a me ri ca na ou del's co lo def

Y k P I r v N F M 
la can ten los bo rat jos cu an re n van A D R -

mi.
Cumpa ñi cia de porrachos. Prinado Ormos +";;
585;M34-360;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w360.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/dies_irae_dies_illa.xml;"""Dies irae, dies illa"" lo qu'is tonto s'aspabila.";57.0;"""Flores iremos a entre-regar a las ... """;"
    ""Dios - es - i- ra - di - es
    tu - ta - s'as - pa - fi - la
    ""Dios que lo sires hazen de los animales religiosos de la enriqueta""
    ";"
ton - to
Cantada que los niños han escuchado en sus entornos.
Ricardo Jiménez
";;
587;M34-366;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w366.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/sant_petit_cuan_balla.xml;Sant Petit cuan balla, balla, balla, balla, Sant Petit cuan balla, balla en lo dit, en lo dit, dit, dit, en la ma, ma, ma, en lo peu, peu, peu, en lo colze, colze, colze, en lo cap, cap, cap, que lo balle Sant Petit.;229.0;"tant Òe-tit cuan bò-lla bò-lla bò-lla bò-lla
tant Òe-tit cuan bò-lla en lo dit en lo
dit dit dit en la mà en bo peu peu
en lo vol-re vol-re en lo cap cap
que lo bò-lle tant Òe-tit";"text
   UNT CE-TIT CUN BA-LLA BA-LLA BA-LLA
   UNT CE-TIT CUN BA-LLA BA-LLA EN LO DIT EN LO
   DIT DIT DIT EN LA MA MA MA EN LO PEU PEU PEU
   PEU EN LO COL-RE COL-RE EN LO AP AP AP
   AP QUE LO BA-LLA UNT CE-TIT
   ";"plantea - tit canto
ba-lla ba-la-ti-lle en lo-dit

tú di-di dit did-it in-lo-mo-yu pe-n tu.

pe-r-en to cuol ze-cul. co-le ce lu-zel zo le ca-p an bo so can cap.
$ 1 $ J T L Y U I M A N B E C H R D S O P Q W V X Z F G K * # & + -

cap quié be-bá lle-sant Ce-tít,
fiego-de-minos La mimimica va eun conmocion un-to-gue-da-lebru-indic-a,

Rihardo Alme-";;
590;M34-369;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w369.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/conillet_amagat.xml;Conillet amagat, que la llebra ja_ha pasat, de nit i de dia ja toca el Ave Maria, ja va, ja va.;106.0;"Corri-let a-ma-gat que la lleva, 
johu pasat de mit i de diu a pat, 
ca el Ave María pa nos pa maz.";" 
     a-ma- gat que la le-ma ja-pa
     sat de mit i de di-a ja to-a el a-re ma
     i-a ja ma ja va
    ";"
Arriba en el cielo hay un jardín
donde los ángeles cantan sin cesar,
y allá donde está mi corazón.
";;
591;M34-370;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w370a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/una_monja_jove.xml;Una monja jove tancà_en un convent, contant cuarts i hores, plorava_amargament.;91.0;"una monja joven busca en
un convent convent cuart i hores prosará a
margament";" 
     Ah- na na mon- ja ju- ve
     tan- ca en
     un con- vent con- buh cuarts i ho- res
     mar- ga- ment
     Romance de vingue catala
    ";"
mar- ga-
ment.
Romance
de vieja corte,
Julián Gayarre. 
";;
592;M34-371;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w371a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/lo_tio_pep.xml;Lo tio Pèp se'n va_al Moro, tio Pèp, del Moro que'm portarà, tio Pèp, tio Pèp, tio Pèp, tio Pèp.;106.0;"Tirorí tirorí del Morotío
Tirorí tirorí, qué importa
Tirorí tirorí";" 
     ""So ti-o Rej si'n val mo-ti-o""
     ""Cei del mo- ro que'n pro-ta- na ti-o Cei""
     ""Ti-o Cei ti-o Cei ti-o Cei.""
    ";"Canto
ti - o gran divisa do letros. Yalen Bodas last no man cantando esta canção desde el 26 diembre hasta ultimos febrero.";;
593;M34-373;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w373.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/sirereta_sirereta.xml;Sirereta, sirereta, sirereta la_Ascensió, ha vingut lo Rei d'Espanya a_adorà_al Nostre Sinyó.;111.0;"Sí, claro. Las líricas de la imagen que están debajo de las notas musicales son:

""Si-re-re-ta si-re-re-re-ta si-re-re-ta la As-cen-sió ha vin-gut lo Rei d'Es-pa-nya a-do-ral Nos-tre Si-nyo.""";" 
     re- ta la- las- con- sio ha vin- quet lo Que d'Es- pa- nya a-a- da- ra al pos- te li- mye.
    ";"
la-nyo a-a-don-nos-tre-hi-
";;
594;M34-374;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w374.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/xiquetes_eixiu_0.xml;Xiquetes, eixiu, que ja ve l'estiu, i_al que no_eixirà, no dinarà. Pareume la taula i_a dinà.;105.0;Xi-que-tes-ei- xi-u que jo ve l-ei-tu i al que no ve-i-ra no di-na-rá- pa-reu-me-la tau-la i a di-na.;" 
     Di- que te ei- riu que ju've lo-tiu i-al que no-te xi- ra no di-na ra pa-reu-me la ta-la ia di- ra.
    ";"
na
no di- na ra pa reu me ta a i dis-
la tau-la ia u pue les para ne tan da un e pla sa aguar.
";;
595;M34-375;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w375.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/din_gan_dong.xml;Din gan dong. Qui s'ha mort? Lo retó de les Coves. Com li diuen? Pare Manuel, de la mel. Qui plora? La nora. Qui se'n riu? La perdiu. Com fa?	Xirriu,	xirriu.;166.0;"Sin pon son - Gui s'ha mort? - lo
     ------              -------
Deles coves - Con li dius en? - Cree Manuel de lamel - Gui plora? - dono - ra- gui se'n riu? - sa per- diu - Con fa? xiurri, xiurriu";"text
    doin gum dong -guu 'ha murt? -do Re- to' de le
    doin gum dong -guu 'ha murt? -do Re- to' de le
    G- ver -com li diu ent -la- re Ma-mu- el, de la
    mel -guu pho-ra? -da m-ra-gui re'n riul -ha per
    du -com fa? tuiriu, tuiriu
    ";"Him no goin' - Gu's ha mort? -
        Do Re- to de les
            Com li diu em?
                Ma-n-
                    el 
                        do Co ves. Ca-re re Jy 1 y j I Y L T i t e n r u m? No-ra La riul per-mel Ghi plo ra da dui fa Kirri, xerrun ja?";;
596;M34-376;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w376a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/morena_que_vendes.xml;Morena, ¿qué vendes? Harina_y arroz. ¿A cómo lo vendes? A dos treinta_y dos. ¿En qué calle vives? En la calle Mayor. ¿Qué número tienes? El número dos. Este baile de las carrasquillas, este baile se queda parado, y_a menea, menea las sayas, y_a menea, menea los brazos.;307.0;"-Morena, ¿qué vendes?
-¡Harina y arroz, ¿a cómo lo vendes? 
-A dos treinta y dos.
-¿En qué calle vives?
-En la calle Mayor,
-¿Qué número tienes?
-El número dos.
Este baile de las caras.

Que este baile se queda parado
y ámeme. Ámeme a las sayas
y ámeme.";" 
     No hay liricas debajo de las notas musicales en la imagen. 
    ";"
    En que ca-ble vi-re? -En le
        a-dos. Es-te-ni-me-ro dos.
            mu-mei-ne ro do-s.Es te 
                co'mo lo ven-des?
                    un-a me-yor cu-e ni-vie me-no tie nes.-El-
                        ba-i-le es-ca-ras qui-fla se-bai-he re-las da pa-ra-la-so y-o-u-tu-do so-cia-na-to sa ya-me ra-da yo-du na-me ne mi-se una-as ta-gua-co ma-su-de no-pue-stes.

";;
598;M34-378;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w378a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/los_ponts_estan_romputs.xml;Los ponts están romputs, cobiletero. Los ponts están romputs, cobiletero real. Yo quiero_un paquete aprenderum, derum, derum, yo quiero_un paquete aprenderum, derum dum, xim, pom. Qué paquete quiere_usted? Aprenderum, derum, derum. Qué paquete quiere_usted? Aprenderum, derum, dom, xim, pom.;336.0;"dos pouts es tán rom- puit co- bi- le- te- ro los
pouts es tán rom- puit  co-  bi-  le-  te- ro  re-  al  as quie-
roun  pa-  que- te  a-  pren- de-  rum de- rum de- rum yo quie-
roun  pa-  que- te  a-  pren-  de-  rum de-  rum dum zim pom que pa-
que- te  quie reu- tei, a- pren-  de- rum  de- rum de- rum que pa-";"text
    dos pont es tim rum puts so hi le te wo for
    pont es tim rum puts so hi le te ro re al de que
    rum pa que te a-pren de-rum de-rum de-rum yo que
    rum pa que te a-pren de-rum de-rum de-rum yo que
    que-te que-reu ta a-pren de-rum de-rum de-rum que pa-
    ";"378
Chant (Câstillon)
291

J=104 1 part 
6    |   I b2 N T L J e- t a n r o m p u ts c = bi: le te ro los 

b4 es-tan rum puts co-bi-le-te-re-al. so qui-e.

ponts es tan run pa que lum d um dum sum pom par-

ro un ja ques ten dem rim yo auie,

a pren-de-rum zo re-mu-dy-o-aui-c,
que tie q ue ri-s in tes da-prem de-zun do ru-nq y-y-l-j+ j+y+j+";;
599;M34-379;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w379a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/un_rose_de_roses_blanques.xml;Un rosé de roses blanques que s'habien de collí, tan amigues qu'erem antes i_ara_ham hagut de renyí, i_ara_ham hagut de renyí.;142.0;"Un roser de roses blanques que s'habit en dev.
L'hi can a amigues que erem antes i aramam
ha gut de renyir i aramam ha gut de renyir";" 
     am-ov-rie de ro-res plan-ques que shan-bi-en de o-
     li tan-a-mi-ques qu e-nem an-te i-a-ra ham
     ha-gut de re-ny i-a-ra ham ha-gut de re-ny.
    ";"am ro. re s'ha - fr- en co-
tan amin tes c i ra ham
a mi ques que e-nem -
7 N L J 1 + 
nui gut d ha-h am h +
Cancion del coro Se cantara preferentemente en primavera.";;
600;M34-380;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w380.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/jo_se_una_canco_0.xml;Jo sé_una cançó de fil i cotó, campana de fusta_i batall de segó.;73.0;"Jo reu na cançó de fil i co to am
pana de fus tai bo tall de se go.";" 
    pa-na de fu-tu-ta ba-tall de re-gi.
    ";"
pero no puedo
no soy capaz, ¡soy un niño!
tú eres el que puede hacerlo,
debes aprender a tocar.
";;
601;M34-382;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w382.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/au_mona.xml;Au mona corona del bando de Roma.;38.0;"Au
mo-
ro-
na

bo-
do
de
Ro-
ma";" 
     Vamos a vivir una vida al aire y recuerdar al cielo.
    ";"
    ban-do do dei Ro- ma.
";;
603;M34-384;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w384.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/dema_es_domenge.xml;Demà_es domenge, lo Rei se penje, ja baixa_el escolà en la Creu a la mà, ja baixa_el Retó tancat a la presó, ja baixa_el Vicari tancat a l'armari, ja baixen los xiquets carregats de confitets, ja;218.0;"De- més do- men- ge lo Rei se pen- je ja
bai-xa el es- có- là en la Creu a la ma- ja
bai-xa el Re- tó tan- cat a la pre- só ja
bai-xa el fi- ca- ri tan- cat a l’ar- ma- ri ja
bai-xen los xi- quets car- re- gats de con- fi- tets ja";"text
    He-ma-en-ge lo Reu-ne pen-je ja
    bai-xa el es-to-la en la Creu a la ma-ja
    bai-xa el Re-to tan-ca a la pre-so ja
    bai-xa el li-ca ri-tan-at a li-ar-ma-ri ja
    bai-xa en los xi-quets ca-ne gats de un fi-le ts ja
    ";"De- ma es do men ge lo Rei
        4";;
604;M34-385;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w385.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/dema_es_nadal.xml;Demà_és Nadal, tremola_el gall, diu la gallina: demà_és mal dia, diu lo colom: tremola'l món, diu la lloca: a mi no'm toca, diu lo pollet: jo_estic quietet, diu lo porc: jo_estic mort, diu lo borrego:	per	a	mi	no	hi	ha	consuelo!;247.0;"De ma es na dal tre mo la el gall diu la gros
llina de ma es mal di a diu lo co lom tro mo lal
mon diu la lle ca a mi nom to ca diu lo po
llet jo es tie quie tet diu lo pare jo es tie mot diu lo bo
reglo per a mi no hi ha consuelo!";"text
    the-ma es pla-dal te-mo-lal gall
    li-na de-ma es mal di-a diu lo ca-lom te-mo-lal
    mon diu la lla-ca a mi no'm to-ca diu lo pro
    tlet jo es-ti que tet diu lo pure jo es-ti mont diu lo bo
    ve-gi per a mi no ha conuselo!
    Cancion que yo canta (uno alude la leta) la Virgen de Navidad.
    ";"
    Na- dal tre-mo-la el gall diu gra-
";;
605;M34-386;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w386.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/lo_novio_i_la_novia.xml;Lo novio_i la novia se volen casà no tenen cadira pa_anà_a festejà.;77.0;do no-vio li no vi-vo se vo-len ca-si no te-nen a-di-na pa-ra na-fes-te-já.;" 
     do nu-vid la nu-via ze vo-le ca-ra ra no
     b-nom ai di-ra pa na fes-te-ji
    ";"
plas
";;
606;M34-387;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w387.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/sastre_pollastre.xml;Sastre pollastre, cul farinós, alça la cama i_aventali_al gos.;72.0;"lustre polles tre
al fa ri nos
al ga la camaria
ven ta lit al gos";"
    al-ya la a-ma ia- ven-ta-ti al go.
    ";"
    al-za-la-ti-do-ma-i-a
";;
607;M34-389;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w389.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/plou_i_fa_sol_1.xml;Plou i fa sol al camí de Borriol, plou i fa vent al camí de Sant Vicent.;77.0;"Pren i fa sol al camí de Borriol
plou i fa vent al camí de Sant Vicent";" 
     Plou i ja vent al a-mi de tant vi-cent.
    ";"
plou i fa vent al ca- mi di fant Vi cent.
Caminin progría del tormenta veruns o sea vand se complem lar is-
unstancias que advierte letra. 
";;
608;M34-390;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w390.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/romance_3.xml;Polonia, si tienes no vio no te lo dejes por mí, que_aquí tengo_una morita que la quiero más que_a ti.;112.0;"Go- lo- ni- ni tie- nes no vi- no te lo de- jes por
mi-  quie- ro más que a ti
";" 
     Que a qui tan guena no
     Ri- ta que la
    ";"
Romance
probablemente importancia y belleza en su alma.
";;
609;M34-391;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w391.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/xoc_corrocoxoc.xml;Xoc corrocoxoc, no'm toques la pinta, xoc corrocoxoc, ni'l monyo tampoc.;82.0;"Soo no m'toques la pinta
soo o rroo o soo ni'l moo nyo tam'pco.";" 
    vee vee vee vee
    vee vee vee vee
    ni'l ni'l ni'l ni'l
    tam-por tam-por tam-por
    ";"Y 2 N Y I T 
    Xoc w ror o xoe v no' m to - pin ta
N V J |J| L y] [L ] W O R E M A S P U B C H D G F K Q Z.O.0.
xue wo roe voz zoq ni l mo nyu tam-poz,
cancin de nimas, Ricardo Olmos.";;
611;M34-393;https://musicatradicional.eu/sites/default/files/images/mision_m34/m34-w393a.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m34/me_lo_he_bebido_todo.xml;Me lo_he bebido todo y no me_ha hecho mal el agua cria ranas y_el vino_hace cantar, ay ay ay, motilón, y_el vino_hace cantar. Mientras beberá le cantaremos todos, la bola bola bola, la bola bola va. Una gotita, otra gotita, ahora sí que va bien la goterita.;295.0;"Me lo he bebido todo y no me ha hecho mal
el aguardiente
ramas del vino hace cantar ay ay
ay mositilon y el vino hace cantar

Mientras beberé le cantaremos todos la bola bola bola
la bola bola bola 
una gotita";" 
     me lo he he do to do y no me ha hecho mal el a-qui odi-a ra-nas y el vi-no ha ce tan-tar ay ay coto
     ay mo-ti-lon yel vi-no ha ce can-tar.
     ra-le un-ta-re-mos to-dos la bo-la bo-la
     bo-la la bo-la bo-la bo-la va. ul-ma go ta-ta
     Cancion de borachos.
    ";"Me lo he fiado
to do - to y no me ha hecho el mal,
a- guá cri-
ra-nas yei-tar vi-no-ha-ca tan-cord ay any a-y.
ay mo. ti -
lon ye1, v-i--no has ce can tor Mien-tras be-be-

Canción del borroso:
Bo-la bo-laa va...";;
621;M35-0001;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0001.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/esta_noche_es_nochebuena.xml;Esta noche_es Nochebuena y no_es noche de dormir, que_ha parido la serrana un cochino jabalí. Toca la zambomba, menea_el carrizo, la gente de Roma no comen chorizo.;191.0;"Esta noche es Nochebue-na y no es noche de dormir que ha pe-ri-do la se-rra-na un co-chino ja-ja-lí.
To ca la zembomba, menea el carrrizo, la gente de Romanocomen cho-ri-zo.";"text
   Esta noche Noche-bue- na y Poos noche de dor-mir.
   que pa-ra-do la se-ra na un co-china ja-ba-li.
   To ca la zam bomba, mene- el ca -rrizo, la gente de Roma no cu-
   men cho-ri- zo.
   Servilla De Andreu.
    ";"Es ta no-chees No- che 6ve - na y po es n oche de dor-mir.
quena pe ri do lo s e tr a ra nda un co-o-chino ja-a-gi li.
To ca za le m bo mb, me ne-eelca rri zo, l agente d Roma no cO-
mencho-r i-zo. 
S er il Sa De Mo ch elb uen a";;
622;M35-0002;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0002.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/2._la_jerigonza_del_fraile.xml;"Estoy solita sola, sola bailando porque_a mí me gusta el fandango y_a mí también. ""Salga_usté"" a bailar la jerigonza del fraile, déjala sola, sola bailando con una compañera que la_ando cazando, solita.";236.0;"Estoy solita sola, sola 
bailando porque a mí me gusta el fandango
y a mí también. 

Salgamoslé a bailar
la jerigonza del fraile, 
déjela sola, sola
bailando con una compañera. 

Quedando cazando solita.";" 
     Solo la jerigonza del frailé
     Estoy solita
     Solta, solta gai-lindo porque mi me gus-
     ta el fan-dango y mi también. Salgus-te a gai-ler lajeri-
     gon za del frailé, déjala
     Solta, solta gai-lindo con una compa-
     -nera que lando ca - zando, so li ta
    ";;;
623;M35-0004;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0004.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/de_los_cuatro_muleros._4.xml;De los cuatro muleros que van al río el de la mula torda es mi marío.;77.0;"De los cuatro muleros que van al río el de

la mula torda es mi mario";"text
    De los cuatro muertos que van al río el de la mula tarde es mi marío
    ";"
De los cuatro mu- le ros -- o el que van al ri --
la mui forda es mi mari 
Sevilla. Detrila.
";;
624;M35-0005;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0005.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/que_ganas_tengo_de_acabar_la_trilla._5.xml;Qué ganas tengo de_acabar la trilla pa que mi morena tenga_alegría.;78.0;"Qué ga-nas ten-go de a-ca-bar la tri-lla  
pa que mi mo-re-na ten-go a le-gri-a";" 
     Que ga nas ten-go dea ca - bar lo fril la
     Pa que mi mo - re na tengae le - gria
    ";"
Paque mi mo - rena
tengas le gr a -
Sevilla. De hi-lla.
";;
625;M35-0009;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0009.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/m35-0009.1.xml;Eres águila imperial y te falta lo mejor y te falta lo mejor, te falta la corona, esa te la pongo yo por llevarme tu persona;141.0;"Eres di - qui la im pe - rial ___ 
y te fal ta lo - me jor ____ 
y te fal ta lo - me jor ___ 
te fal ta la co ro na, ___ e sa te la pongo yo ___
por lle var me to per - so ne ___";"text
    Eres a— quialimpe— rial— y te fal ta lo— me—
    jor— y te fal ta lo— me— jor—, te fal ta— le— co—
    rona—, ié sa te la bongo yo— por le var me to per—
    so— na—
    ";"
Eres d' - guiaimpe- rial y te fal ta lo me-
Jor    le fai to-lo-me for
D D. P!! 
Pongo yo porgo lle var m per.
Sevilla Se columbia.
";;
626;M35-0013;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0013.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/de_quien_son_las_cabras_que_van_por_el_prado._13.xml;¿De quén son las cabras que van por el prado? Las cabras son mías y yo soy su amo Pues dile_al cabrero que las suba_arriba, que las baje_abajo, a la verde_oliva, al verde naranjo. Cabra, cabra, cabra.;223.0;¿De quién son las cabras que van por el prado? Las cabras son mías y yo soy su amo. Pues di - leal ca - brero que las su - ba a rriba, que las ba-je a-bajo, a la verde-o-li-va, al verde na-ranjo. Cabra, cabra, cabra.;" 
     De quien son las cabras que van por el prado? Las cabras son
     misas y yo soy su amo. Puedé leal ca-brero que las su-bra
     rri-ba, que las ba-jea-ba jo, a la verdeo-liva, al ver de na-
     ren jo. Ca bra, cabra, cabra.
    ";"De quieyen son las cabras que van por el prado? Las ca brs sdn
mi-as y yo soy su m-o - Pues di-leal c-a- Siero ques la sus 6a-
D D J V 
rr i G. a, q ue l as ba-j e-e bej o, & v er-deo-li va al ver de na.
| | |
P PP DD N I'N|
ren jo Ca bra, cabo, cra,
Sevilla Se Zambomba en Nochebueua:";;
627;M35-0014;https://musicatradicional.eu/sites/default/files/images/mision_m35/m35_0014.jpg;https://musicatradicional.eu/system/files/musicxml/mision_m35/pastorcito_por_que_lloras._14.xml;Pastorcito, ¿por qué lloras? Ven acá_y telo diré se me_ha perdido_el ganado en los montes de Belén Pastores, venid, pastores, llegad, a_adorar al Niño que_ha nacido ya, zarambú, zarandá, zarambú zarambún zaranda.;246.0;"Pastorcito; ¿por qué lloras?
Ven acá, y te lo diré.
se me ha perdido el ganado
en los montes de Belén.
Pastores, venid,
pastores, llegad,
a adorar al Niño
que ha nacido ya.
zarandí, zarandá,
zarandí, zarandí, zarandá.";"text
    Pastor ci to, z por que lloras
    - Vena caye lo di re
    Je melza perdi delga - na do
    en los montes de Be len
    Pasto-res, ve-nid
    pasto res,lle-god
    gado varal Niño
    quhan ci do ya, zaram-bu, zaran-da, zarambu,zarambu,zaran-da.
    Levila de Nochebuena
    ";;;
